,date,season,year,month,hour,holiday,weekday,workingday,weather_cat,temp_feel,temp_actual,humidity,windspeed,rides,date_idx
13548,2012-07-23,Summer,1,7,Wkdy 17-18,0,Monday,1,Pleasant,0.82,0.7727,0.52,0.1343,847,570.0
13549,2012-07-23,Summer,1,7,Wkdy 17-18,0,Monday,1,Pleasant,0.82,0.7576,0.46,0.1045,741,570.0
13550,2012-07-23,Summer,1,7,Wkdy 19-20,0,Monday,1,Pleasant,0.8,0.7424,0.52,0.2537,582,570.0
13551,2012-07-23,Summer,1,7,Wkdy 19-20,0,Monday,1,Pleasant,0.76,0.7121,0.62,0.1642,403,570.0
13552,2012-07-23,Summer,1,7,Wkdy 21-23,0,Monday,1,Pleasant,0.76,0.7121,0.62,0.194,296,570.0
13553,2012-07-23,Summer,1,7,Wkdy 21-23,0,Monday,1,Pleasant,0.74,0.6818,0.62,0.194,209,570.0
13554,2012-07-23,Summer,1,7,Wkdy 21-23,0,Monday,1,Pleasant,0.72,0.6818,0.66,0.1642,114,570.0
13555,2012-07-24,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.7,0.6667,0.74,0.1343,64,571.0
13556,2012-07-24,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.68,0.6364,0.79,0.1642,17,571.0
13557,2012-07-24,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.1642,16,571.0
13558,2012-07-24,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.1642,6,571.0
13559,2012-07-24,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.0896,6,571.0
13560,2012-07-24,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.1045,50,571.0
13561,2012-07-24,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.1343,190,571.0
13562,2012-07-24,Summer,1,7,Wkdy 7,0,Tuesday,1,Pleasant,0.7,0.6667,0.74,0.1642,516,571.0
13563,2012-07-24,Summer,1,7,Wkdy 8,0,Tuesday,1,Pleasant,0.74,0.697,0.7,0.194,743,571.0
13564,2012-07-24,Summer,1,7,Wkdy 9,0,Tuesday,1,Pleasant,0.84,0.803,0.53,0.0,339,571.0
13565,2012-07-24,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.82,0.7879,0.56,0.2985,218,571.0
13566,2012-07-24,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Moderate,0.84,0.803,0.53,0.3284,201,571.0
13567,2012-07-24,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Moderate,0.82,0.7879,0.56,0.2239,229,571.0
13568,2012-07-24,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Moderate,0.84,0.803,0.53,0.2985,273,571.0
13569,2012-07-24,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Moderate,0.84,0.803,0.53,0.2239,244,571.0
13570,2012-07-24,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.82,0.7727,0.49,0.2985,285,571.0
13571,2012-07-24,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.8,0.7576,0.55,0.2985,455,571.0
13572,2012-07-24,Summer,1,7,Wkdy 17-18,0,Tuesday,1,Pleasant,0.8,0.7424,0.52,0.3284,869,571.0
13573,2012-07-24,Summer,1,7,Wkdy 17-18,0,Tuesday,1,Pleasant,0.76,0.7121,0.62,0.3284,877,571.0
13574,2012-07-24,Summer,1,7,Wkdy 19-20,0,Tuesday,1,Pleasant,0.76,0.7121,0.62,0.1642,632,571.0
13575,2012-07-24,Summer,1,7,Wkdy 19-20,0,Tuesday,1,Pleasant,0.74,0.697,0.66,0.1642,523,571.0
13576,2012-07-24,Summer,1,7,Wkdy 21-23,0,Tuesday,1,Pleasant,0.74,0.697,0.66,0.2239,378,571.0
13577,2012-07-24,Summer,1,7,Wkdy 21-23,0,Tuesday,1,Pleasant,0.74,0.697,0.66,0.2537,269,571.0
13578,2012-07-24,Summer,1,7,Wkdy 21-23,0,Tuesday,1,Pleasant,0.74,0.6818,0.58,0.3284,192,571.0
13579,2012-07-25,Summer,1,7,Wkdy 0-6,0,Wednesday,1,Pleasant,0.72,0.6667,0.58,0.2985,66,572.0
13580,2012-07-25,Summer,1,7,Wkdy 0-6,0,Wednesday,1,Pleasant,0.7,0.6515,0.58,0.194,28,572.0
13581,2012-07-25,Summer,1,7,Wkdy 0-6,0,Wednesday,1,Pleasant,0.68,0.6364,0.61,0.2239,12,572.0
13582,2012-07-25,Summer,1,7,Wkdy 0-6,0,Wednesday,1,Pleasant,0.66,0.6212,0.65,0.2239,12,572.0
13583,2012-07-25,Summer,1,7,Wkdy 0-6,0,Wednesday,1,Pleasant,0.64,0.6061,0.65,0.2239,4,572.0
13584,2012-07-25,Summer,1,7,Wkdy 0-6,0,Wednesday,1,Pleasant,0.64,0.6061,0.65,0.1642,59,572.0
13585,2012-07-25,Summer,1,7,Wkdy 0-6,0,Wednesday,1,Pleasant,0.64,0.6061,0.65,0.194,190,572.0
13586,2012-07-25,Summer,1,7,Wkdy 7,0,Wednesday,1,Pleasant,0.66,0.6212,0.5,0.3284,507,572.0
13587,2012-07-25,Summer,1,7,Wkdy 8,0,Wednesday,1,Pleasant,0.7,0.6364,0.42,0.2537,788,572.0
13588,2012-07-25,Summer,1,7,Wkdy 9,0,Wednesday,1,Pleasant,0.72,0.6515,0.37,0.2985,342,572.0
13589,2012-07-25,Summer,1,7,Wkdy 10-16,0,Wednesday,1,Pleasant,0.74,0.6515,0.37,0.0,231,572.0
13590,2012-07-25,Summer,1,7,Wkdy 10-16,0,Wednesday,1,Pleasant,0.76,0.6667,0.33,0.0,281,572.0
13591,2012-07-25,Summer,1,7,Wkdy 10-16,0,Wednesday,1,Pleasant,0.76,0.6667,0.33,0.0,310,572.0
13592,2012-07-25,Summer,1,7,Wkdy 10-16,0,Wednesday,1,Pleasant,0.78,0.6818,0.31,0.1642,312,572.0
13593,2012-07-25,Summer,1,7,Wkdy 10-16,0,Wednesday,1,Pleasant,0.8,0.697,0.29,0.1343,247,572.0
13594,2012-07-25,Summer,1,7,Wkdy 10-16,0,Wednesday,1,Pleasant,0.78,0.6818,0.31,0.0896,317,572.0
13595,2012-07-25,Summer,1,7,Wkdy 10-16,0,Wednesday,1,Pleasant,0.8,0.697,0.29,0.1642,484,572.0
13596,2012-07-25,Summer,1,7,Wkdy 17-18,0,Wednesday,1,Pleasant,0.8,0.697,0.31,0.0,913,572.0
13597,2012-07-25,Summer,1,7,Wkdy 17-18,0,Wednesday,1,Pleasant,0.8,0.697,0.27,0.1343,891,572.0
13598,2012-07-25,Summer,1,7,Wkdy 19-20,0,Wednesday,1,Pleasant,0.76,0.6667,0.33,0.1343,698,572.0
13599,2012-07-25,Summer,1,7,Wkdy 19-20,0,Wednesday,1,Pleasant,0.74,0.6515,0.4,0.1642,567,572.0
13600,2012-07-25,Summer,1,7,Wkdy 21-23,0,Wednesday,1,Pleasant,0.72,0.6515,0.45,0.1343,397,572.0
13601,2012-07-25,Summer,1,7,Wkdy 21-23,0,Wednesday,1,Pleasant,0.7,0.6515,0.58,0.1343,278,572.0
13602,2012-07-25,Summer,1,7,Wkdy 21-23,0,Wednesday,1,Pleasant,0.68,0.6364,0.57,0.2985,239,572.0
13603,2012-07-26,Summer,1,7,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6212,0.65,0.194,92,573.0
13604,2012-07-26,Summer,1,7,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6212,0.65,0.2239,29,573.0
13605,2012-07-26,Summer,1,7,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6212,0.69,0.2537,21,573.0
13606,2012-07-26,Summer,1,7,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6212,0.69,0.2239,8,573.0
13607,2012-07-26,Summer,1,7,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6212,0.74,0.194,4,573.0
13608,2012-07-26,Summer,1,7,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6212,0.74,0.194,42,573.0
13609,2012-07-26,Summer,1,7,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6061,0.78,0.2537,181,573.0
13610,2012-07-26,Summer,1,7,Wkdy 7,0,Thursday,1,Pleasant,0.7,0.6667,0.74,0.2537,495,573.0
13611,2012-07-26,Summer,1,7,Wkdy 8,0,Thursday,1,Moderate,0.7,0.6667,0.74,0.2537,729,573.0
13612,2012-07-26,Summer,1,7,Wkdy 9,0,Thursday,1,Moderate,0.72,0.6818,0.7,0.1343,344,573.0
13613,2012-07-26,Summer,1,7,Wkdy 10-16,0,Thursday,1,Pleasant,0.74,0.697,0.7,0.2239,222,573.0
13614,2012-07-26,Summer,1,7,Wkdy 10-16,0,Thursday,1,Pleasant,0.8,0.803,0.66,0.2239,212,573.0
13615,2012-07-26,Summer,1,7,Wkdy 10-16,0,Thursday,1,Pleasant,0.84,0.8182,0.56,0.2537,279,573.0
13616,2012-07-26,Summer,1,7,Wkdy 10-16,0,Thursday,1,Pleasant,0.86,0.8333,0.53,0.2985,242,573.0
13617,2012-07-26,Summer,1,7,Wkdy 10-16,0,Thursday,1,Pleasant,0.9,0.8788,0.47,0.2537,213,573.0
13618,2012-07-26,Summer,1,7,Wkdy 10-16,0,Thursday,1,Pleasant,0.92,0.8939,0.42,0.2985,238,573.0
13619,2012-07-26,Summer,1,7,Wkdy 10-16,0,Thursday,1,Pleasant,0.94,0.8788,0.38,0.3881,374,573.0
13620,2012-07-26,Summer,1,7,Wkdy 17-18,0,Thursday,1,Pleasant,0.9,0.8636,0.45,0.4179,738,573.0
13621,2012-07-26,Summer,1,7,Wkdy 17-18,0,Thursday,1,Pleasant,0.92,0.8788,0.4,0.3582,688,573.0
13622,2012-07-26,Summer,1,7,Wkdy 19-20,0,Thursday,1,Pleasant,0.9,0.8636,0.45,0.3284,614,573.0
13623,2012-07-26,Summer,1,7,Wkdy 19-20,0,Thursday,1,Pleasant,0.86,0.8182,0.5,0.2537,446,573.0
13624,2012-07-26,Summer,1,7,Wkdy 21-23,0,Thursday,1,Pleasant,0.8,0.7424,0.49,0.6119,271,573.0
13625,2012-07-26,Summer,1,7,Wkdy 21-23,0,Thursday,1,Pleasant,0.8,0.7424,0.49,0.6119,234,573.0
13626,2012-07-26,Summer,1,7,Wkdy 21-23,0,Thursday,1,Pleasant,0.72,0.6818,0.7,0.1343,145,573.0
13627,2012-07-27,Summer,1,7,Wkdy 0-6,0,Friday,1,Pleasant,0.72,0.6818,0.7,0.0,97,574.0
13628,2012-07-27,Summer,1,7,Wkdy 0-6,0,Friday,1,Pleasant,0.72,0.6818,0.7,0.1045,54,574.0
13629,2012-07-27,Summer,1,7,Wkdy 0-6,0,Friday,1,Pleasant,0.7,0.6667,0.79,0.1343,26,574.0
13630,2012-07-27,Summer,1,7,Wkdy 0-6,0,Friday,1,Pleasant,0.7,0.6667,0.74,0.1642,12,574.0
13631,2012-07-27,Summer,1,7,Wkdy 0-6,0,Friday,1,Pleasant,0.7,0.6667,0.79,0.0,8,574.0
13632,2012-07-27,Summer,1,7,Wkdy 0-6,0,Friday,1,Pleasant,0.7,0.6667,0.84,0.0,37,574.0
13633,2012-07-27,Summer,1,7,Wkdy 0-6,0,Friday,1,Pleasant,0.7,0.6667,0.79,0.0,139,574.0
13634,2012-07-27,Summer,1,7,Wkdy 7,0,Friday,1,Pleasant,0.72,0.6818,0.7,0.194,410,574.0
13635,2012-07-27,Summer,1,7,Wkdy 8,0,Friday,1,Pleasant,0.76,0.7273,0.66,0.0896,676,574.0
13636,2012-07-27,Summer,1,7,Wkdy 9,0,Friday,1,Pleasant,0.82,0.7727,0.49,0.2836,363,574.0
13637,2012-07-27,Summer,1,7,Wkdy 10-16,0,Friday,1,Pleasant,0.84,0.7727,0.47,0.0,231,574.0
13638,2012-07-27,Summer,1,7,Wkdy 10-16,0,Friday,1,Pleasant,0.84,0.7727,0.47,0.3284,251,574.0
13639,2012-07-27,Summer,1,7,Wkdy 10-16,0,Friday,1,Pleasant,0.84,0.7879,0.49,0.3582,299,574.0
13640,2012-07-27,Summer,1,7,Wkdy 10-16,0,Friday,1,Pleasant,0.84,0.7727,0.47,0.2836,314,574.0
13641,2012-07-27,Summer,1,7,Wkdy 10-16,0,Friday,1,Pleasant,0.86,0.803,0.47,0.2985,326,574.0
13642,2012-07-27,Summer,1,7,Wkdy 10-16,0,Friday,1,Pleasant,0.86,0.7879,0.41,0.2239,323,574.0
13643,2012-07-27,Summer,1,7,Wkdy 10-16,0,Friday,1,Pleasant,0.84,0.7727,0.47,0.2239,499,574.0
13644,2012-07-27,Summer,1,7,Wkdy 17-18,0,Friday,1,Pleasant,0.86,0.7879,0.41,0.2836,699,574.0
13645,2012-07-27,Summer,1,7,Wkdy 17-18,0,Friday,1,Pleasant,0.82,0.7576,0.46,0.1642,622,574.0
13646,2012-07-27,Summer,1,7,Wkdy 19-20,0,Friday,1,Pleasant,0.82,0.7727,0.52,0.194,516,574.0
13647,2012-07-27,Summer,1,7,Wkdy 19-20,0,Friday,1,Pleasant,0.78,0.7424,0.59,0.1045,354,574.0
13648,2012-07-27,Summer,1,7,Wkdy 21-23,0,Friday,1,Pleasant,0.78,0.7424,0.59,0.1045,260,574.0
13649,2012-07-27,Summer,1,7,Wkdy 21-23,0,Friday,1,Pleasant,0.78,0.7424,0.59,0.1343,199,574.0
13650,2012-07-27,Summer,1,7,Wkdy 21-23,0,Friday,1,Pleasant,0.76,0.7273,0.66,0.0,189,574.0
13699,2012-07-30,Summer,1,7,Wkdy 0-6,0,Monday,1,Pleasant,0.7,0.6667,0.74,0.0896,58,577.0
13700,2012-07-30,Summer,1,7,Wkdy 0-6,0,Monday,1,Pleasant,0.7,0.6667,0.74,0.0,19,577.0
13701,2012-07-30,Summer,1,7,Wkdy 0-6,0,Monday,1,Pleasant,0.68,0.6364,0.74,0.0,8,577.0
13702,2012-07-30,Summer,1,7,Wkdy 0-6,0,Monday,1,Pleasant,0.66,0.6061,0.83,0.0,3,577.0
13703,2012-07-30,Summer,1,7,Wkdy 0-6,0,Monday,1,Pleasant,0.66,0.6061,0.83,0.0,5,577.0
13704,2012-07-30,Summer,1,7,Wkdy 0-6,0,Monday,1,Pleasant,0.66,0.6061,0.83,0.1045,47,577.0
13705,2012-07-30,Summer,1,7,Wkdy 0-6,0,Monday,1,Pleasant,0.66,0.6061,0.83,0.1642,161,577.0
13706,2012-07-30,Summer,1,7,Wkdy 7,0,Monday,1,Pleasant,0.7,0.6667,0.79,0.0896,469,577.0
13707,2012-07-30,Summer,1,7,Wkdy 8,0,Monday,1,Moderate,0.72,0.697,0.74,0.1045,751,577.0
13708,2012-07-30,Summer,1,7,Wkdy 9,0,Monday,1,Moderate,0.74,0.697,0.7,0.0,293,577.0
13709,2012-07-30,Summer,1,7,Wkdy 10-16,0,Monday,1,Moderate,0.74,0.697,0.66,0.2239,189,577.0
13710,2012-07-30,Summer,1,7,Wkdy 10-16,0,Monday,1,Moderate,0.78,0.7273,0.55,0.1343,215,577.0
13711,2012-07-30,Summer,1,7,Wkdy 10-16,0,Monday,1,Moderate,0.76,0.7121,0.58,0.1045,278,577.0
13712,2012-07-30,Summer,1,7,Wkdy 10-16,0,Monday,1,Pleasant,0.8,0.7424,0.49,0.1642,226,577.0
13713,2012-07-30,Summer,1,7,Wkdy 10-16,0,Monday,1,Pleasant,0.8,0.7424,0.49,0.2239,254,577.0
13714,2012-07-30,Summer,1,7,Wkdy 10-16,0,Monday,1,Pleasant,0.8,0.7424,0.49,0.2537,236,577.0
13715,2012-07-30,Summer,1,7,Wkdy 10-16,0,Monday,1,Pleasant,0.8,0.7424,0.49,0.2836,425,577.0
13716,2012-07-30,Summer,1,7,Wkdy 17-18,0,Monday,1,Pleasant,0.76,0.697,0.55,0.3284,827,577.0
13717,2012-07-30,Summer,1,7,Wkdy 17-18,0,Monday,1,Pleasant,0.76,0.7121,0.58,0.4179,812,577.0
13718,2012-07-30,Summer,1,7,Wkdy 19-20,0,Monday,1,Pleasant,0.82,0.7727,0.52,0.1642,665,577.0
13719,2012-07-30,Summer,1,7,Wkdy 19-20,0,Monday,1,Pleasant,0.72,0.6818,0.7,0.2239,462,577.0
13720,2012-07-30,Summer,1,7,Wkdy 21-23,0,Monday,1,Pleasant,0.72,0.6818,0.7,0.194,322,577.0
13721,2012-07-30,Summer,1,7,Wkdy 21-23,0,Monday,1,Moderate,0.7,0.6667,0.74,0.2239,230,577.0
13722,2012-07-30,Summer,1,7,Wkdy 21-23,0,Monday,1,Pleasant,0.7,0.6667,0.74,0.194,150,577.0
13723,2012-07-31,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.68,0.6364,0.79,0.1343,38,578.0
13724,2012-07-31,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.1343,21,578.0
13725,2012-07-31,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.1343,8,578.0
13726,2012-07-31,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.0896,6,578.0
13727,2012-07-31,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.0896,6,578.0
13728,2012-07-31,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.66,0.6061,0.83,0.1642,45,578.0
13729,2012-07-31,Summer,1,7,Wkdy 0-6,0,Tuesday,1,Pleasant,0.64,0.5758,0.89,0.1642,194,578.0
13730,2012-07-31,Summer,1,7,Wkdy 7,0,Tuesday,1,Pleasant,0.68,0.6364,0.83,0.2239,513,578.0
13731,2012-07-31,Summer,1,7,Wkdy 8,0,Tuesday,1,Pleasant,0.7,0.6667,0.79,0.1343,760,578.0
13732,2012-07-31,Summer,1,7,Wkdy 9,0,Tuesday,1,Pleasant,0.72,0.6818,0.7,0.1045,333,578.0
13733,2012-07-31,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.72,0.6818,0.66,0.0,227,578.0
13734,2012-07-31,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.76,0.7121,0.58,0.0,224,578.0
13735,2012-07-31,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.8,0.7273,0.46,0.0,248,578.0
13736,2012-07-31,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.8,0.7576,0.55,0.2836,288,578.0
13737,2012-07-31,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.8,0.7576,0.55,0.2836,260,578.0
13738,2012-07-31,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.76,0.7121,0.62,0.1343,144,578.0
13739,2012-07-31,Summer,1,7,Wkdy 10-16,0,Tuesday,1,Pleasant,0.76,0.7121,0.58,0.2239,402,578.0
13740,2012-07-31,Summer,1,7,Wkdy 17-18,0,Tuesday,1,Pleasant,0.78,0.7121,0.52,0.2239,820,578.0
13741,2012-07-31,Summer,1,7,Wkdy 17-18,0,Tuesday,1,Pleasant,0.76,0.697,0.55,0.2836,857,578.0
13742,2012-07-31,Summer,1,7,Wkdy 19-20,0,Tuesday,1,Severe,0.74,0.6818,0.62,0.3582,614,578.0
13743,2012-07-31,Summer,1,7,Wkdy 19-20,0,Tuesday,1,Severe,0.7,0.6515,0.7,0.194,452,578.0
13744,2012-07-31,Summer,1,7,Wkdy 21-23,0,Tuesday,1,Pleasant,0.68,0.6364,0.79,0.194,352,578.0
13745,2012-07-31,Summer,1,7,Wkdy 21-23,0,Tuesday,1,Pleasant,0.68,0.6364,0.74,0.2537,257,578.0
13746,2012-07-31,Summer,1,7,Wkdy 21-23,0,Tuesday,1,Moderate,0.66,0.6061,0.83,0.1642,147,578.0
13747,2012-08-01,Summer,1,8,Wkdy 0-6,0,Wednesday,1,Pleasant,0.68,0.6364,0.79,0.1642,47,579.0
13748,2012-08-01,Summer,1,8,Wkdy 0-6,0,Wednesday,1,Pleasant,0.66,0.6061,0.83,0.0896,33,579.0
13749,2012-08-01,Summer,1,8,Wkdy 0-6,0,Wednesday,1,Pleasant,0.64,0.5758,0.83,0.1045,13,579.0
13750,2012-08-01,Summer,1,8,Wkdy 0-6,0,Wednesday,1,Pleasant,0.64,0.5758,0.83,0.1045,7,579.0
13751,2012-08-01,Summer,1,8,Wkdy 0-6,0,Wednesday,1,Moderate,0.64,0.5909,0.78,0.1343,4,579.0
13752,2012-08-01,Summer,1,8,Wkdy 0-6,0,Wednesday,1,Moderate,0.64,0.5909,0.78,0.1343,49,579.0
13753,2012-08-01,Summer,1,8,Wkdy 0-6,0,Wednesday,1,Pleasant,0.64,0.5909,0.78,0.1343,185,579.0
13754,2012-08-01,Summer,1,8,Wkdy 7,0,Wednesday,1,Moderate,0.64,0.5758,0.83,0.1343,487,579.0
13755,2012-08-01,Summer,1,8,Wkdy 8,0,Wednesday,1,Moderate,0.66,0.6061,0.78,0.194,681,579.0
13756,2012-08-01,Summer,1,8,Wkdy 9,0,Wednesday,1,Moderate,0.68,0.6364,0.74,0.0896,350,579.0
13757,2012-08-01,Summer,1,8,Wkdy 10-16,0,Wednesday,1,Pleasant,0.72,0.6818,0.66,0.0896,236,579.0
13758,2012-08-01,Summer,1,8,Wkdy 10-16,0,Wednesday,1,Pleasant,0.76,0.7121,0.58,0.0896,234,579.0
13759,2012-08-01,Summer,1,8,Wkdy 10-16,0,Wednesday,1,Pleasant,0.8,0.7424,0.49,0.1045,284,579.0
13760,2012-08-01,Summer,1,8,Wkdy 10-16,0,Wednesday,1,Pleasant,0.8,0.7424,0.52,0.1642,280,579.0
13761,2012-08-01,Summer,1,8,Wkdy 10-16,0,Wednesday,1,Pleasant,0.82,0.7576,0.46,0.1642,263,579.0
13762,2012-08-01,Summer,1,8,Wkdy 10-16,0,Wednesday,1,Pleasant,0.82,0.7576,0.46,0.1642,295,579.0
13763,2012-08-01,Summer,1,8,Wkdy 10-16,0,Wednesday,1,Pleasant,0.8,0.7576,0.55,0.2836,479,579.0
13764,2012-08-01,Summer,1,8,Wkdy 17-18,0,Wednesday,1,Pleasant,0.8,0.7424,0.49,0.1642,837,579.0
13765,2012-08-01,Summer,1,8,Wkdy 17-18,0,Wednesday,1,Severe,0.76,0.7121,0.62,0.2239,891,579.0
13766,2012-08-01,Summer,1,8,Wkdy 19-20,0,Wednesday,1,Pleasant,0.74,0.697,0.66,0.2537,652,579.0
13767,2012-08-01,Summer,1,8,Wkdy 19-20,0,Wednesday,1,Pleasant,0.74,0.697,0.66,0.1642,513,579.0
13768,2012-08-01,Summer,1,8,Wkdy 21-23,0,Wednesday,1,Pleasant,0.72,0.6818,0.7,0.1343,320,579.0
13769,2012-08-01,Summer,1,8,Wkdy 21-23,0,Wednesday,1,Pleasant,0.72,0.6818,0.7,0.1045,288,579.0
13770,2012-08-01,Summer,1,8,Wkdy 21-23,0,Wednesday,1,Pleasant,0.7,0.6667,0.74,0.0,152,579.0
13771,2012-08-02,Summer,1,8,Wkdy 0-6,0,Thursday,1,Pleasant,0.7,0.6667,0.74,0.0,63,580.0
13772,2012-08-02,Summer,1,8,Wkdy 0-6,0,Thursday,1,Pleasant,0.68,0.6364,0.79,0.1045,42,580.0
13773,2012-08-02,Summer,1,8,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6061,0.83,0.0896,11,580.0
13774,2012-08-02,Summer,1,8,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6061,0.83,0.0,6,580.0
13775,2012-08-02,Summer,1,8,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6061,0.83,0.0,9,580.0
13776,2012-08-02,Summer,1,8,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.5909,0.89,0.1343,41,580.0
13777,2012-08-02,Summer,1,8,Wkdy 0-6,0,Thursday,1,Pleasant,0.66,0.6061,0.83,0.0,183,580.0
13778,2012-08-02,Summer,1,8,Wkdy 7,0,Thursday,1,Pleasant,0.7,0.6667,0.79,0.0,473,580.0
13779,2012-08-02,Summer,1,8,Wkdy 8,0,Thursday,1,Pleasant,0.72,0.697,0.74,0.1045,739,580.0
13780,2012-08-02,Summer,1,8,Wkdy 9,0,Thursday,1,Pleasant,0.76,0.7273,0.66,0.1045,343,580.0
13781,2012-08-02,Summer,1,8,Wkdy 10-16,0,Thursday,1,Pleasant,0.8,0.7576,0.55,0.0,181,580.0
13782,2012-08-02,Summer,1,8,Wkdy 10-16,0,Thursday,1,Pleasant,0.82,0.7727,0.52,0.1045,226,580.0
13783,2012-08-02,Summer,1,8,Wkdy 10-16,0,Thursday,1,Pleasant,0.84,0.7576,0.44,0.1343,286,580.0
13784,2012-08-02,Summer,1,8,Wkdy 10-16,0,Thursday,1,Pleasant,0.86,0.7879,0.44,0.2239,310,580.0
13785,2012-08-02,Summer,1,8,Wkdy 10-16,0,Thursday,1,Pleasant,0.86,0.7879,0.41,0.1343,225,580.0
13786,2012-08-02,Summer,1,8,Wkdy 10-16,0,Thursday,1,Pleasant,0.78,0.7424,0.62,0.4627,270,580.0
13787,2012-08-02,Summer,1,8,Wkdy 10-16,0,Thursday,1,Pleasant,0.82,0.7576,0.46,0.194,406,580.0
13788,2012-08-02,Summer,1,8,Wkdy 17-18,0,Thursday,1,Pleasant,0.82,0.7727,0.52,0.2537,865,580.0
13789,2012-08-02,Summer,1,8,Wkdy 17-18,0,Thursday,1,Pleasant,0.8,0.7727,0.59,0.2239,767,580.0
13790,2012-08-02,Summer,1,8,Wkdy 19-20,0,Thursday,1,Pleasant,0.8,0.7879,0.63,0.1642,607,580.0
13791,2012-08-02,Summer,1,8,Wkdy 19-20,0,Thursday,1,Pleasant,0.78,0.7576,0.66,0.0,427,580.0
13792,2012-08-02,Summer,1,8,Wkdy 21-23,0,Thursday,1,Pleasant,0.76,0.7273,0.66,0.2239,342,580.0
13793,2012-08-02,Summer,1,8,Wkdy 21-23,0,Thursday,1,Pleasant,0.74,0.697,0.7,0.194,262,580.0
13794,2012-08-02,Summer,1,8,Wkdy 21-23,0,Thursday,1,Pleasant,0.72,0.6818,0.7,0.2537,177,580.0
13795,2012-08-03,Summer,1,8,Wkdy 0-6,0,Friday,1,Pleasant,0.72,0.6818,0.7,0.194,71,581.0
13796,2012-08-03,Summer,1,8,Wkdy 0-6,0,Friday,1,Pleasant,0.7,0.6667,0.74,0.194,43,581.0
13797,2012-08-03,Summer,1,8,Wkdy 0-6,0,Friday,1,Pleasant,0.68,0.6364,0.79,0.2239,14,581.0
13798,2012-08-03,Summer,1,8,Wkdy 0-6,0,Friday,1,Pleasant,0.68,0.6364,0.79,0.2239,6,581.0
13799,2012-08-03,Summer,1,8,Wkdy 0-6,0,Friday,1,Pleasant,0.66,0.6061,0.83,0.2537,12,581.0
13800,2012-08-03,Summer,1,8,Wkdy 0-6,0,Friday,1,Pleasant,0.66,0.6061,0.83,0.1642,37,581.0
13801,2012-08-03,Summer,1,8,Wkdy 0-6,0,Friday,1,Pleasant,0.66,0.6061,0.83,0.2239,163,581.0
13802,2012-08-03,Summer,1,8,Wkdy 7,0,Friday,1,Pleasant,0.7,0.6667,0.74,0.1045,421,581.0
13803,2012-08-03,Summer,1,8,Wkdy 8,0,Friday,1,Pleasant,0.72,0.6818,0.7,0.1343,668,581.0
13804,2012-08-03,Summer,1,8,Wkdy 9,0,Friday,1,Moderate,0.74,0.697,0.66,0.1045,396,581.0
